Dates,PdDistrict,DayOfWeek,Crimes,avg_temp,NFL_Game_Day,Day,Month,Year
2007-10-19,RICHMOND,Friday,16,18,0,19,10,2007
2007-10-19,SOUTHERN,Friday,57,18,0,19,10,2007
2007-10-19,TARAVAL,Friday,29,18,0,19,10,2007
2007-10-19,TENDERLOIN,Friday,61,18,0,19,10,2007
2007-10-20,BAYVIEW,Saturday,54,15,0,20,10,2007
2007-10-20,CENTRAL,Saturday,53,15,0,20,10,2007
2007-10-20,INGLESIDE,Saturday,36,15,0,20,10,2007
2007-10-20,MISSION,Saturday,47,15,0,20,10,2007
2007-10-20,NORTHERN,Saturday,44,15,0,20,10,2007
2007-10-20,PARK,Saturday,14,15,0,20,10,2007
2007-10-20,RICHMOND,Saturday,20,15,0,20,10,2007
2007-10-20,SOUTHERN,Saturday,68,15,0,20,10,2007
2007-10-20,TARAVAL,Saturday,27,15,0,20,10,2007
2007-10-20,TENDERLOIN,Saturday,50,15,0,20,10,2007
2007-10-21,BAYVIEW,Sunday,36,17,1,21,10,2007
2007-10-21,CENTRAL,Sunday,49,17,1,21,10,2007
2007-10-21,INGLESIDE,Sunday,34,17,1,21,10,2007
2007-10-21,MISSION,Sunday,60,17,1,21,10,2007
2007-10-21,NORTHERN,Sunday,54,17,1,21,10,2007
2007-10-21,PARK,Sunday,9,17,1,21,10,2007
2007-10-21,RICHMOND,Sunday,21,17,1,21,10,2007
2007-10-21,SOUTHERN,Sunday,69,17,1,21,10,2007
2007-10-21,TARAVAL,Sunday,29,17,1,21,10,2007
2007-10-21,TENDERLOIN,Sunday,36,17,1,21,10,2007
2007-10-29,BAYVIEW,Monday,39,13,0,29,10,2007
2007-10-29,CENTRAL,Monday,27,13,0,29,10,2007
2007-10-29,INGLESIDE,Monday,49,13,0,29,10,2007
2007-10-29,MISSION,Monday,52,13,0,29,10,2007
2007-10-29,NORTHERN,Monday,37,13,0,29,10,2007
2007-10-29,PARK,Monday,17,13,0,29,10,2007
2007-10-29,RICHMOND,Monday,22,13,0,29,10,2007
2007-10-29,SOUTHERN,Monday,78,13,0,29,10,2007
2007-10-29,TARAVAL,Monday,27,13,0,29,10,2007
2007-10-29,TENDERLOIN,Monday,38,13,0,29,10,2007
2007-10-30,BAYVIEW,Tuesday,33,14,0,30,10,2007
2007-10-30,CENTRAL,Tuesday,29,14,0,30,10,2007
2007-10-30,INGLESIDE,Tuesday,34,14,0,30,10,2007
2007-10-30,MISSION,Tuesday,50,14,0,30,10,2007
2007-10-30,NORTHERN,Tuesday,50,14,0,30,10,2007
2007-10-30,PARK,Tuesday,29,14,0,30,10,2007
2007-10-30,RICHMOND,Tuesday,13,14,0,30,10,2007
2007-10-30,SOUTHERN,Tuesday,70,14,0,30,10,2007
2007-10-30,TARAVAL,Tuesday,28,14,0,30,10,2007
2007-10-30,TENDERLOIN,Tuesday,57,14,0,30,10,2007
2007-10-31,BAYVIEW,Wednesday,38,14,0,31,10,2007
2007-10-31,CENTRAL,Wednesday,32,14,0,31,10,2007
2007-10-31,INGLESIDE,Wednesday,30,14,0,31,10,2007
2007-10-31,MISSION,Wednesday,63,14,0,31,10,2007
2007-10-31,NORTHERN,Wednesday,46,14,0,31,10,2007
2007-10-31,PARK,Wednesday,30,14,0,31,10,2007
2007-10-31,RICHMOND,Wednesday,26,14,0,31,10,2007
2007-10-31,SOUTHERN,Wednesday,67,14,0,31,10,2007
2007-10-31,TARAVAL,Wednesday,35,14,0,31,10,2007
2007-10-31,TENDERLOIN,Wednesday,44,14,0,31,10,2007
2007-11-01,BAYVIEW,Thursday,46,14,0,1,11,2007
2007-11-01,CENTRAL,Thursday,30,14,0,1,11,2007
2007-11-01,INGLESIDE,Thursday,55,14,0,1,11,2007
2007-11-01,MISSION,Thursday,83,14,0,1,11,2007
2007-11-01,NORTHERN,Thursday,45,14,0,1,11,2007
2007-11-01,PARK,Thursday,28,14,0,1,11,2007
2007-11-01,RICHMOND,Thursday,27,14,0,1,11,2007
2007-11-01,SOUTHERN,Thursday,72,14,0,1,11,2007
2007-11-01,TARAVAL,Thursday,37,14,0,1,11,2007
2007-11-01,TENDERLOIN,Thursday,44,14,0,1,11,2007
2007-11-02,BAYVIEW,Friday,37,16,0,2,11,2007
2007-11-02,CENTRAL,Friday,40,16,0,2,11,2007
2007-11-02,INGLESIDE,Friday,31,16,0,2,11,2007
2007-11-02,MISSION,Friday,69,16,0,2,11,2007
2007-11-02,NORTHERN,Friday,50,16,0,2,11,2007
2007-11-02,PARK,Friday,21,16,0,2,11,2007
2007-11-02,RICHMOND,Friday,16,16,0,2,11,2007
2007-11-02,SOUTHERN,Friday,61,16,0,2,11,2007
2007-11-02,TARAVAL,Friday,40,16,0,2,11,2007
2007-11-02,TENDERLOIN,Friday,39,16,0,2,11,2007
2007-11-03,BAYVIEW,Saturday,45,18,0,3,11,2007
2007-11-03,CENTRAL,Saturday,59,18,0,3,11,2007
2007-11-03,INGLESIDE,Saturday,33,18,0,3,11,2007
2007-11-03,MISSION,Saturday,51,18,0,3,11,2007
2007-11-03,NORTHERN,Saturday,46,18,0,3,11,2007
2007-11-03,PARK,Saturday,17,18,0,3,11,2007
2007-11-03,RICHMOND,Saturday,22,18,0,3,11,2007
2007-11-03,SOUTHERN,Saturday,57,18,0,3,11,2007
2007-11-03,TARAVAL,Saturday,42,18,0,3,11,2007
2007-11-03,TENDERLOIN,Saturday,57,18,0,3,11,2007
2007-11-04,BAYVIEW,Sunday,38,17,1,4,11,2007
2007-11-04,CENTRAL,Sunday,47,17,1,4,11,2007
2007-11-04,INGLESIDE,Sunday,29,17,1,4,11,2007
2007-11-04,MISSION,Sunday,38,17,1,4,11,2007
2007-11-04,NORTHERN,Sunday,43,17,1,4,11,2007
2007-11-04,PARK,Sunday,14,17,1,4,11,2007
2007-11-04,RICHMOND,Sunday,23,17,1,4,11,2007
2007-11-04,SOUTHERN,Sunday,48,17,1,4,11,2007
2007-11-04,TARAVAL,Sunday,34,17,1,4,11,2007
2007-11-04,TENDERLOIN,Sunday,74,17,1,4,11,2007
2007-11-12,BAYVIEW,Monday,28,13,1,12,11,2007
2007-11-12,CENTRAL,Monday,31,13,1,12,11,2007
2007-11-12,INGLESIDE,Monday,39,13,1,12,11,2007
2007-11-12,MISSION,Monday,46,13,1,12,11,2007
2007-11-12,NORTHERN,Monday,38,13,1,12,11,2007
2007-11-12,PARK,Monday,21,13,1,12,11,2007
2007-11-12,RICHMOND,Monday,19,13,1,12,11,2007
2007-11-12,SOUTHERN,Monday,59,13,1,12,11,2007
2007-11-12,TARAVAL,Monday,18,13,1,12,11,2007
2007-11-12,TENDERLOIN,Monday,52,13,1,12,11,2007
2007-11-13,BAYVIEW,Tuesday,35,16,0,13,11,2007
2007-11-13,CENTRAL,Tuesday,28,16,0,13,11,2007
2007-11-13,INGLESIDE,Tuesday,38,16,0,13,11,2007
2007-11-13,MISSION,Tuesday,39,16,0,13,11,2007
2007-11-13,NORTHERN,Tuesday,37,16,0,13,11,2007
2007-11-13,PARK,Tuesday,17,16,0,13,11,2007
2007-11-13,RICHMOND,Tuesday,16,16,0,13,11,2007
2007-11-13,SOUTHERN,Tuesday,60,16,0,13,11,2007
2007-11-13,TARAVAL,Tuesday,27,16,0,13,11,2007
2007-11-13,TENDERLOIN,Tuesday,56,16,0,13,11,2007
2007-11-14,BAYVIEW,Wednesday,26,17,0,14,11,2007
2007-11-14,CENTRAL,Wednesday,30,17,0,14,11,2007
2007-11-14,INGLESIDE,Wednesday,41,17,0,14,11,2007
2007-11-14,MISSION,Wednesday,53,17,0,14,11,2007
2007-11-14,NORTHERN,Wednesday,49,17,0,14,11,2007
2007-11-14,PARK,Wednesday,22,17,0,14,11,2007
2007-11-14,RICHMOND,Wednesday,29,17,0,14,11,2007
2007-11-14,SOUTHERN,Wednesday,69,17,0,14,11,2007
2007-11-14,TARAVAL,Wednesday,30,17,0,14,11,2007
2007-11-14,TENDERLOIN,Wednesday,45,17,0,14,11,2007
2007-11-15,BAYVIEW,Thursday,37,15,0,15,11,2007
2007-11-15,CENTRAL,Thursday,41,15,0,15,11,2007
2007-11-15,INGLESIDE,Thursday,46,15,0,15,11,2007
2007-11-15,MISSION,Thursday,50,15,0,15,11,2007
2007-11-15,NORTHERN,Thursday,39,15,0,15,11,2007
2007-11-15,PARK,Thursday,32,15,0,15,11,2007
2007-11-15,RICHMOND,Thursday,27,15,0,15,11,2007
2007-11-15,SOUTHERN,Thursday,77,15,0,15,11,2007
2007-11-15,TARAVAL,Thursday,35,15,0,15,11,2007
2007-11-15,TENDERLOIN,Thursday,45,15,0,15,11,2007
2007-11-16,BAYVIEW,Friday,32,14,0,16,11,2007
2007-11-16,CENTRAL,Friday,28,14,0,16,11,2007
2007-11-16,INGLESIDE,Friday,45,14,0,16,11,2007
2007-11-16,MISSION,Friday,45,14,0,16,11,2007
2007-11-16,NORTHERN,Friday,33,14,0,16,11,2007
2007-11-16,PARK,Friday,20,14,0,16,11,2007
2007-11-16,RICHMOND,Friday,20,14,0,16,11,2007
2007-11-16,SOUTHERN,Friday,65,14,0,16,11,2007
2007-11-16,TARAVAL,Friday,22,14,0,16,11,2007
2007-11-16,TENDERLOIN,Friday,60,14,0,16,11,2007
2007-11-17,BAYVIEW,Saturday,38,14,0,17,11,2007
2007-11-17,CENTRAL,Saturday,40,14,0,17,11,2007
2007-11-17,INGLESIDE,Saturday,30,14,0,17,11,2007
2007-11-17,MISSION,Saturday,46,14,0,17,11,2007
2007-11-17,NORTHERN,Saturday,33,14,0,17,11,2007
2007-11-17,PARK,Saturday,29,14,0,17,11,2007
2007-11-17,RICHMOND,Saturday,19,14,0,17,11,2007
2007-11-17,SOUTHERN,Saturday,78,14,0,17,11,2007
2007-11-17,TARAVAL,Saturday,25,14,0,17,11,2007
2007-11-17,TENDERLOIN,Saturday,56,14,0,17,11,2007
2007-11-18,BAYVIEW,Sunday,34,14,1,18,11,2007
2007-11-18,CENTRAL,Sunday,51,14,1,18,11,2007
2007-11-18,INGLESIDE,Sunday,44,14,1,18,11,2007
2007-11-18,MISSION,Sunday,63,14,1,18,11,2007
2007-11-18,NORTHERN,Sunday,39,14,1,18,11,2007
2007-11-18,PARK,Sunday,16,14,1,18,11,2007
2007-11-18,RICHMOND,Sunday,28,14,1,18,11,2007
2007-11-18,SOUTHERN,Sunday,55,14,1,18,11,2007
2007-11-18,TARAVAL,Sunday,24,14,1,18,11,2007
2007-11-18,TENDERLOIN,Sunday,37,14,1,18,11,2007
2007-11-26,BAYVIEW,Monday,39,11,0,26,11,2007
2007-11-26,CENTRAL,Monday,24,11,0,26,11,2007
2007-11-26,INGLESIDE,Monday,31,11,0,26,11,2007
2007-11-26,MISSION,Monday,48,11,0,26,11,2007
2007-11-26,NORTHERN,Monday,52,11,0,26,11,2007
2007-11-26,PARK,Monday,24,11,0,26,11,2007
2007-11-26,RICHMOND,Monday,15,11,0,26,11,2007
2007-11-26,SOUTHERN,Monday,60,11,0,26,11,2007
2007-11-26,TARAVAL,Monday,23,11,0,26,11,2007
2007-11-26,TENDERLOIN,Monday,50,11,0,26,11,2007
2007-11-27,BAYVIEW,Tuesday,38,13,0,27,11,2007
2007-11-27,CENTRAL,Tuesday,30,13,0,27,11,2007
2007-11-27,INGLESIDE,Tuesday,37,13,0,27,11,2007
2007-11-27,MISSION,Tuesday,54,13,0,27,11,2007
2007-11-27,NORTHERN,Tuesday,28,13,0,27,11,2007
2007-11-27,PARK,Tuesday,30,13,0,27,11,2007
2007-11-27,RICHMOND,Tuesday,23,13,0,27,11,2007
2007-11-27,SOUTHERN,Tuesday,66,13,0,27,11,2007
2007-11-27,TARAVAL,Tuesday,32,13,0,27,11,2007
2007-11-27,TENDERLOIN,Tuesday,48,13,0,27,11,2007
2007-11-28,BAYVIEW,Wednesday,44,12,0,28,11,2007
2007-11-28,CENTRAL,Wednesday,17,12,0,28,11,2007
2007-11-28,INGLESIDE,Wednesday,25,12,0,28,11,2007
2007-11-28,MISSION,Wednesday,49,12,0,28,11,2007
2007-11-28,NORTHERN,Wednesday,52,12,0,28,11,2007
2007-11-28,PARK,Wednesday,17,12,0,28,11,2007
2007-11-28,RICHMOND,Wednesday,21,12,0,28,11,2007
2007-11-28,SOUTHERN,Wednesday,68,12,0,28,11,2007
2007-11-28,TARAVAL,Wednesday,26,12,0,28,11,2007
2007-11-28,TENDERLOIN,Wednesday,42,12,0,28,11,2007
2007-11-29,BAYVIEW,Thursday,55,12,0,29,11,2007
2007-11-29,CENTRAL,Thursday,42,12,0,29,11,2007
2007-11-29,INGLESIDE,Thursday,26,12,0,29,11,2007
2007-11-29,MISSION,Thursday,43,12,0,29,11,2007
2007-11-29,NORTHERN,Thursday,48,12,0,29,11,2007
2007-11-29,PARK,Thursday,28,12,0,29,11,2007
2007-11-29,RICHMOND,Thursday,12,12,0,29,11,2007
2007-11-29,SOUTHERN,Thursday,72,12,0,29,11,2007
2007-11-29,TARAVAL,Thursday,36,12,0,29,11,2007
2007-11-29,TENDERLOIN,Thursday,23,12,0,29,11,2007
2007-11-30,BAYVIEW,Friday,34,9,0,30,11,2007
2007-11-30,CENTRAL,Friday,27,9,0,30,11,2007
2007-11-30,INGLESIDE,Friday,37,9,0,30,11,2007
2007-11-30,MISSION,Friday,71,9,0,30,11,2007
2007-11-30,NORTHERN,Friday,35,9,0,30,11,2007
2007-11-30,PARK,Friday,25,9,0,30,11,2007
2007-11-30,RICHMOND,Friday,19,9,0,30,11,2007
2007-11-30,SOUTHERN,Friday,67,9,0,30,11,2007
2007-11-30,TARAVAL,Friday,25,9,0,30,11,2007
2007-11-30,TENDERLOIN,Friday,45,9,0,30,11,2007
2007-12-01,BAYVIEW,Saturday,46,9,0,1,12,2007
2007-12-01,CENTRAL,Saturday,50,9,0,1,12,2007
2007-12-01,INGLESIDE,Saturday,48,9,0,1,12,2007
2007-12-01,MISSION,Saturday,46,9,0,1,12,2007
2007-12-01,NORTHERN,Saturday,30,9,0,1,12,2007
2007-12-01,PARK,Saturday,25,9,0,1,12,2007
2007-12-01,RICHMOND,Saturday,22,9,0,1,12,2007
2007-12-01,SOUTHERN,Saturday,93,9,0,1,12,2007
2007-12-01,TARAVAL,Saturday,42,9,0,1,12,2007
2007-12-01,TENDERLOIN,Saturday,32,9,0,1,12,2007
2007-12-02,BAYVIEW,Sunday,36,11,1,2,12,2007
2007-12-02,CENTRAL,Sunday,50,11,1,2,12,2007
2007-12-02,INGLESIDE,Sunday,21,11,1,2,12,2007
2007-12-02,MISSION,Sunday,53,11,1,2,12,2007
2007-12-02,NORTHERN,Sunday,30,11,1,2,12,2007
2007-12-02,PARK,Sunday,27,11,1,2,12,2007
2007-12-02,RICHMOND,Sunday,27,11,1,2,12,2007
2007-12-02,SOUTHERN,Sunday,68,11,1,2,12,2007
2007-12-02,TARAVAL,Sunday,22,11,1,2,12,2007
2007-12-02,TENDERLOIN,Sunday,32,11,1,2,12,2007
2007-12-10,BAYVIEW,Monday,35,9,0,10,12,2007
2007-12-10,CENTRAL,Monday,32,9,0,10,12,2007
2007-12-10,INGLESIDE,Monday,40,9,0,10,12,2007
2007-12-10,MISSION,Monday,67,9,0,10,12,2007
2007-12-10,NORTHERN,Monday,46,9,0,10,12,2007
2007-12-10,PARK,Monday,19,9,0,10,12,2007
2007-12-10,RICHMOND,Monday,23,9,0,10,12,2007
2007-12-10,SOUTHERN,Monday,49,9,0,10,12,2007
2007-12-10,TARAVAL,Monday,30,9,0,10,12,2007
2007-12-10,TENDERLOIN,Monday,46,9,0,10,12,2007
2007-12-11,BAYVIEW,Tuesday,48,10,0,11,12,2007
2007-12-11,CENTRAL,Tuesday,37,10,0,11,12,2007
2007-12-11,INGLESIDE,Tuesday,38,10,0,11,12,2007
2007-12-11,MISSION,Tuesday,63,10,0,11,12,2007
2007-12-11,NORTHERN,Tuesday,46,10,0,11,12,2007
2007-12-11,PARK,Tuesday,24,10,0,11,12,2007
2007-12-11,RICHMOND,Tuesday,22,10,0,11,12,2007
2007-12-11,SOUTHERN,Tuesday,70,10,0,11,12,2007
2007-12-11,TARAVAL,Tuesday,29,10,0,11,12,2007
2007-12-11,TENDERLOIN,Tuesday,53,10,0,11,12,2007
2007-12-12,BAYVIEW,Wednesday,45,8,0,12,12,2007
2007-12-12,CENTRAL,Wednesday,27,8,0,12,12,2007
2007-12-12,INGLESIDE,Wednesday,35,8,0,12,12,2007
2007-12-12,MISSION,Wednesday,67,8,0,12,12,2007
2007-12-12,NORTHERN,Wednesday,38,8,0,12,12,2007
2007-12-12,PARK,Wednesday,20,8,0,12,12,2007
2007-12-12,RICHMOND,Wednesday,8,8,0,12,12,2007
2007-12-12,SOUTHERN,Wednesday,87,8,0,12,12,2007
2007-12-12,TARAVAL,Wednesday,17,8,0,12,12,2007
2007-12-12,TENDERLOIN,Wednesday,62,8,0,12,12,2007
2007-12-13,BAYVIEW,Thursday,19,9,0,13,12,2007
2007-12-13,CENTRAL,Thursday,36,9,0,13,12,2007
2007-12-13,INGLESIDE,Thursday,33,9,0,13,12,2007
2007-12-13,MISSION,Thursday,62,9,0,13,12,2007
2007-12-13,NORTHERN,Thursday,47,9,0,13,12,2007
2007-12-13,PARK,Thursday,22,9,0,13,12,2007
2007-12-13,RICHMOND,Thursday,19,9,0,13,12,2007
2007-12-13,SOUTHERN,Thursday,74,9,0,13,12,2007
2007-12-13,TARAVAL,Thursday,23,9,0,13,12,2007
2007-12-13,TENDERLOIN,Thursday,43,9,0,13,12,2007
2007-12-14,BAYVIEW,Friday,33,8,0,14,12,2007
2007-12-14,CENTRAL,Friday,34,8,0,14,12,2007
2007-12-14,INGLESIDE,Friday,37,8,0,14,12,2007
2007-12-14,MISSION,Friday,58,8,0,14,12,2007
2007-12-14,NORTHERN,Friday,41,8,0,14,12,2007
2007-12-14,PARK,Friday,26,8,0,14,12,2007
2007-12-14,RICHMOND,Friday,19,8,0,14,12,2007
2007-12-14,SOUTHERN,Friday,71,8,0,14,12,2007
2007-12-14,TARAVAL,Friday,31,8,0,14,12,2007
2007-12-14,TENDERLOIN,Friday,44,8,0,14,12,2007
2007-12-15,BAYVIEW,Saturday,45,9,1,15,12,2007
2007-12-15,CENTRAL,Saturday,43,9,1,15,12,2007
2007-12-15,INGLESIDE,Saturday,32,9,1,15,12,2007
2007-12-15,MISSION,Saturday,28,9,1,15,12,2007
2007-12-15,NORTHERN,Saturday,39,9,1,15,12,2007
2007-12-15,PARK,Saturday,27,9,1,15,12,2007
2007-12-15,RICHMOND,Saturday,30,9,1,15,12,2007
2007-12-15,SOUTHERN,Saturday,67,9,1,15,12,2007
2007-12-15,TARAVAL,Saturday,23,9,1,15,12,2007
2007-12-15,TENDERLOIN,Saturday,23,9,1,15,12,2007
2007-12-16,INGLESIDE,Sunday,2,9,0,16,12,2007
2007-12-24,BAYVIEW,Monday,32,11,0,24,12,2007
2007-12-24,CENTRAL,Monday,29,11,0,24,12,2007
2007-12-24,INGLESIDE,Monday,33,11,0,24,12,2007
2007-12-24,MISSION,Monday,43,11,0,24,12,2007
2007-12-24,NORTHERN,Monday,36,11,0,24,12,2007
2007-12-24,PARK,Monday,11,11,0,24,12,2007
2007-12-24,RICHMOND,Monday,16,11,0,24,12,2007
2007-12-24,SOUTHERN,Monday,49,11,0,24,12,2007
2007-12-24,TARAVAL,Monday,18,11,0,24,12,2007
2007-12-24,TENDERLOIN,Monday,32,11,0,24,12,2007
2007-12-25,BAYVIEW,Tuesday,27,8,0,25,12,2007
2007-12-25,CENTRAL,Tuesday,21,8,0,25,12,2007
2007-12-25,INGLESIDE,Tuesday,24,8,0,25,12,2007
2007-12-25,MISSION,Tuesday,17,8,0,25,12,2007
2007-12-25,NORTHERN,Tuesday,27,8,0,25,12,2007
2007-12-25,PARK,Tuesday,10,8,0,25,12,2007
2007-12-25,RICHMOND,Tuesday,11,8,0,25,12,2007
2007-12-25,SOUTHERN,Tuesday,26,8,0,25,12,2007
2007-12-25,TARAVAL,Tuesday,14,8,0,25,12,2007
2007-12-25,TENDERLOIN,Tuesday,35,8,0,25,12,2007
2007-12-26,BAYVIEW,Wednesday,31,9,0,26,12,2007
2007-12-26,CENTRAL,Wednesday,35,9,0,26,12,2007
2007-12-26,INGLESIDE,Wednesday,19,9,0,26,12,2007
2007-12-26,MISSION,Wednesday,36,9,0,26,12,2007
2007-12-26,NORTHERN,Wednesday,35,9,0,26,12,2007
2007-12-26,PARK,Wednesday,9,9,0,26,12,2007
2007-12-26,RICHMOND,Wednesday,18,9,0,26,12,2007
2007-12-26,SOUTHERN,Wednesday,63,9,0,26,12,2007
2007-12-26,TARAVAL,Wednesday,18,9,0,26,12,2007
2007-12-26,TENDERLOIN,Wednesday,46,9,0,26,12,2007
2007-12-27,BAYVIEW,Thursday,32,8,0,27,12,2007
2007-12-27,CENTRAL,Thursday,41,8,0,27,12,2007
2007-12-27,INGLESIDE,Thursday,18,8,0,27,12,2007
2007-12-27,MISSION,Thursday,42,8,0,27,12,2007
2007-12-27,NORTHERN,Thursday,52,8,0,27,12,2007
2007-12-27,PARK,Thursday,13,8,0,27,12,2007
2007-12-27,RICHMOND,Thursday,21,8,0,27,12,2007
2007-12-27,SOUTHERN,Thursday,46,8,0,27,12,2007
2007-12-27,TARAVAL,Thursday,14,8,0,27,12,2007
2007-12-27,TENDERLOIN,Thursday,33,8,0,27,12,2007
2007-12-28,BAYVIEW,Friday,36,7,0,28,12,2007
2007-12-28,CENTRAL,Friday,42,7,0,28,12,2007
2007-12-28,INGLESIDE,Friday,25,7,0,28,12,2007
2007-12-28,MISSION,Friday,54,7,0,28,12,2007
2007-12-28,NORTHERN,Friday,38,7,0,28,12,2007
2007-12-28,PARK,Friday,17,7,0,28,12,2007
2007-12-28,RICHMOND,Friday,21,7,0,28,12,2007
2007-12-28,SOUTHERN,Friday,78,7,0,28,12,2007
2007-12-28,TARAVAL,Friday,22,7,0,28,12,2007
2007-12-28,TENDERLOIN,Friday,43,7,0,28,12,2007
2007-12-29,BAYVIEW,Saturday,46,9,0,29,12,2007
2007-12-29,CENTRAL,Saturday,29,9,0,29,12,2007
2007-12-29,INGLESIDE,Saturday,28,9,0,29,12,2007
2007-12-29,MISSION,Saturday,39,9,0,29,12,2007
2007-12-29,NORTHERN,Saturday,33,9,0,29,12,2007
2007-12-29,PARK,Saturday,16,9,0,29,12,2007
2007-12-29,RICHMOND,Saturday,9,9,0,29,12,2007
2007-12-29,SOUTHERN,Saturday,46,9,0,29,12,2007
2007-12-29,TARAVAL,Saturday,26,9,0,29,12,2007
2007-12-29,TENDERLOIN,Saturday,56,9,0,29,12,2007
2007-12-30,BAYVIEW,Sunday,33,9,1,30,12,2007
2007-12-30,CENTRAL,Sunday,47,9,1,30,12,2007
2007-12-30,INGLESIDE,Sunday,36,9,1,30,12,2007
2007-12-30,MISSION,Sunday,42,9,1,30,12,2007
2007-12-30,NORTHERN,Sunday,34,9,1,30,12,2007
2007-12-30,PARK,Sunday,19,9,1,30,12,2007
2007-12-30,RICHMOND,Sunday,14,9,1,30,12,2007
2007-12-30,SOUTHERN,Sunday,55,9,1,30,12,2007
2007-12-30,TARAVAL,Sunday,31,9,1,30,12,2007
2007-12-30,TENDERLOIN,Sunday,24,9,1,30,12,2007
2008-01-07,BAYVIEW,Monday,34,9,0,7,1,2008
2008-01-07,CENTRAL,Monday,34,9,0,7,1,2008
2008-01-07,INGLESIDE,Monday,34,9,0,7,1,2008
2008-01-07,MISSION,Monday,70,9,0,7,1,2008
2008-01-07,NORTHERN,Monday,40,9,0,7,1,2008
2008-01-07,PARK,Monday,24,9,0,7,1,2008
2008-01-07,RICHMOND,Monday,32,9,0,7,1,2008
2008-01-07,SOUTHERN,Monday,50,9,0,7,1,2008
2008-01-07,TARAVAL,Monday,34,9,0,7,1,2008
2008-01-07,TENDERLOIN,Monday,38,9,0,7,1,2008
2008-01-08,BAYVIEW,Tuesday,33,9,0,8,1,2008
2008-01-08,CENTRAL,Tuesday,34,9,0,8,1,2008
2008-01-08,INGLESIDE,Tuesday,21,9,0,8,1,2008
2008-01-08,MISSION,Tuesday,51,9,0,8,1,2008
2008-01-08,NORTHERN,Tuesday,38,9,0,8,1,2008
2008-01-08,PARK,Tuesday,18,9,0,8,1,2008
2008-01-08,RICHMOND,Tuesday,21,9,0,8,1,2008
2008-01-08,SOUTHERN,Tuesday,61,9,0,8,1,2008
2008-01-08,TARAVAL,Tuesday,41,9,0,8,1,2008
2008-01-08,TENDERLOIN,Tuesday,62,9,0,8,1,2008
2008-01-09,BAYVIEW,Wednesday,38,9,0,9,1,2008
2008-01-09,CENTRAL,Wednesday,32,9,0,9,1,2008
2008-01-09,INGLESIDE,Wednesday,38,9,0,9,1,2008
2008-01-09,MISSION,Wednesday,56,9,0,9,1,2008
2008-01-09,NORTHERN,Wednesday,52,9,0,9,1,2008
2008-01-09,PARK,Wednesday,14,9,0,9,1,2008
2008-01-09,RICHMOND,Wednesday,13,9,0,9,1,2008
2008-01-09,SOUTHERN,Wednesday,52,9,0,9,1,2008
2008-01-09,TARAVAL,Wednesday,34,9,0,9,1,2008
2008-01-09,TENDERLOIN,Wednesday,68,9,0,9,1,2008
2008-01-10,BAYVIEW,Thursday,44,9,0,10,1,2008
2008-01-10,CENTRAL,Thursday,37,9,0,10,1,2008
2008-01-10,INGLESIDE,Thursday,18,9,0,10,1,2008
2008-01-10,MISSION,Thursday,59,9,0,10,1,2008
2008-01-10,NORTHERN,Thursday,36,9,0,10,1,2008
2008-01-10,PARK,Thursday,13,9,0,10,1,2008
2008-01-10,RICHMOND,Thursday,23,9,0,10,1,2008
2008-01-10,SOUTHERN,Thursday,68,9,0,10,1,2008
2008-01-10,TARAVAL,Thursday,18,9,0,10,1,2008
2008-01-10,TENDERLOIN,Thursday,44,9,0,10,1,2008
2008-01-11,BAYVIEW,Friday,36,11,0,11,1,2008
2008-01-11,CENTRAL,Friday,35,11,0,11,1,2008
2008-01-11,INGLESIDE,Friday,32,11,0,11,1,2008
2008-01-11,MISSION,Friday,55,11,0,11,1,2008
2008-01-11,NORTHERN,Friday,56,11,0,11,1,2008
2008-01-11,PARK,Friday,16,11,0,11,1,2008
2008-01-11,RICHMOND,Friday,30,11,0,11,1,2008
2008-01-11,SOUTHERN,Friday,63,11,0,11,1,2008
2008-01-11,TARAVAL,Friday,27,11,0,11,1,2008
2008-01-11,TENDERLOIN,Friday,29,11,0,11,1,2008
2008-01-12,BAYVIEW,Saturday,46,11,0,12,1,2008
2008-01-12,CENTRAL,Saturday,48,11,0,12,1,2008
2008-01-12,INGLESIDE,Saturday,31,11,0,12,1,2008
2008-01-12,MISSION,Saturday,49,11,0,12,1,2008
2008-01-12,NORTHERN,Saturday,59,11,0,12,1,2008
2008-01-12,PARK,Saturday,27,11,0,12,1,2008
2008-01-12,RICHMOND,Saturday,14,11,0,12,1,2008
2008-01-12,SOUTHERN,Saturday,65,11,0,12,1,2008
2008-01-12,TARAVAL,Saturday,26,11,0,12,1,2008
2008-01-12,TENDERLOIN,Saturday,60,11,0,12,1,2008
2008-01-13,BAYVIEW,Sunday,38,11,0,13,1,2008
2008-01-13,CENTRAL,Sunday,25,11,0,13,1,2008
2008-01-13,INGLESIDE,Sunday,22,11,0,13,1,2008
2008-01-13,MISSION,Sunday,59,11,0,13,1,2008
2008-01-13,NORTHERN,Sunday,42,11,0,13,1,2008
2008-01-13,PARK,Sunday,29,11,0,13,1,2008
2008-01-13,RICHMOND,Sunday,15,11,0,13,1,2008
2008-01-13,SOUTHERN,Sunday,69,11,0,13,1,2008
2008-01-13,TARAVAL,Sunday,19,11,0,13,1,2008
2008-01-13,TENDERLOIN,Sunday,60,11,0,13,1,2008
